Year,Month,Month Code,District Code,District,TANF Cases with Earned Income,TANF Average Gross Earned Income,TANF Average Net Earned Income,SNA MOE Cases with Earned Income,SNA MOE Average Gross Earned Income,SNA MOE Average Net Earned Income,SNA Non-MOE Cases with Earned Income,SNA Non-MOE Average Gross Earned Income,SNA Non-MOE Average Net Earned Income
2007,July,7,19,Greene,16,672,302,6,381,152,6,883,419
2007,July,7,20,Hamilton,1,975,460,0,0,0,0,0,0
2007,July,7,21,Herkimer,11,666,299,3,612,308,6,341,172
2007,July,7,22,Jefferson,12,849,395,2,1037,493,13,717,518
2007,July,7,23,Lewis,1,1157,555,0,0,0,1,630,281
2007,July,7,24,Livingston,3,671,302,1,1387,674,8,700,318
2007,July,7,25,Madison,12,572,251,2,554,241,2,152,62
2007,July,7,26,Monroe,683,720,331,508,867,417,236,683,432
2007,July,7,27,Montgomery,16,770,354,5,634,283,6,300,122
2007,July,7,28,Nassau,238,770,355,109,775,358,49,519,258
2007,July,7,66,New York City,7759,832,396,10116,791,361,4498,1029,705
2007,July,7,29,Niagara,99,610,267,55,762,355,40,483,243
2007,July,7,30,Oneida,111,714,325,61,748,353,68,1071,629
2007,July,7,31,Onondaga,168,775,355,94,892,416,54,876,458
2007,July,7,32,Ontario,38,657,295,13,775,358,13,455,234
2007,July,7,33,Orange,117,850,395,60,928,436,42,871,415
2007,July,7,34,Orleans,18,714,362,2,547,260,10,723,347
2007,July,7,35,Oswego,22,529,230,5,756,346,9,655,299
2007,July,7,36,Otsego,4,1134,543,0,0,0,6,872,555
2007,July,7,37,Putnam,5,1278,662,1,1131,541,2,1568,924
2007,July,7,38,Rensselaer,90,619,278,17,505,389,27,938,477
2007,July,7,39,Rockland,62,820,383,27,911,428,61,1004,486
2007,July,7,41,Saratoga,5,765,353,0,0,0,5,80,8
2007,July,7,42,Schenectady,53,760,349,25,767,369,8,843,447
2007,July,7,43,Schoharie,3,591,260,0,0,0,1,242,152
2007,July,7,44,Schuyler,8,649,292,2,704,319,10,630,308
2007,July,7,45,Seneca,4,674,304,1,385,153,1,651,561
2007,July,7,46,Steuben,46,619,276,22,704,317,24,456,216
2007,July,7,40,St.Lawrence,37,592,262,8,518,222,34,376,182
2007,July,7,47,Suffolk,248,913,439,145,1032,483,65,789,350
2007,July,7,48,Sullivan,29,821,389,11,921,444,14,819,550
2007,July,7,49,Tioga,9,941,444,3,1074,515,3,707,321
2007,July,7,50,Tompkins,23,500,202,8,769,353,17,675,338
2007,July,7,51,Ulster,57,814,377,12,796,368,12,785,384
2007,July,7,52,Warren,4,688,312,1,812,376,1,500,213
2007,July,7,53,Washington,13,845,395,2,438,199,2,750,410
2007,July,7,54,Wayne,17,701,318,8,444,185,8,552,264
2007,July,7,55,Westchester,300,792,368,178,881,416,75,876,515
2007,July,7,56,Wyoming,11,451,190,1,753,345,6,868,441
2007,July,7,57,Yates,2,578,254,0,0,0,3,372,183
2007,June,6,1,Albany,109,737,333,55,865,403,25,837,404
2007,June,6,2,Allegany,19,510,219,6,638,285,21,570,314
2007,June,6,3,Broome,91,713,320,42,798,376,38,663,326
2007,June,6,4,Cattaraugus,15,726,369,8,625,278,11,460,205
2007,June,6,5,Cayuga,17,691,310,5,864,411,11,599,294
2007,June,6,6,Chautauqua,105,730,337,39,722,330,48,705,350
2007,June,6,7,Chemung,80,713,325,32,739,338,30,671,333
2007,June,6,8,Chenango,4,568,250,1,877,410,6,300,183
2007,June,6,9,Clinton,29,701,320,2,554,245,9,546,270
2007,June,6,10,Columbia,15,774,357,4,446,185,5,932,643
2007,June,6,11,Cortland,30,749,335,6,768,309,11,462,205
2007,June,6,12,Delaware,2,837,390,0,0,0,3,316,231
2007,June,6,13,Dutchess,33,707,328,15,727,407,16,488,323
2007,June,6,14,Erie,477,725,331,329,799,372,162,776,388
2007,June,6,15,Essex,9,555,242,1,480,203,4,195,58
2007,June,6,16,Franklin,16,619,276,3,619,275,9,405,208
2007,June,6,17,Fulton,4,906,424,0,0,0,4,134,46
2007,June,6,18,Genesee,13,859,400,4,926,437,4,579,270
2007,June,6,19,Greene,16,701,318,4,269,94,3,881,425
2007,June,6,20,Hamilton,2,646,289,0,0,0,1,180,90
2007,June,6,21,Herkimer,13,632,278,3,612,308,4,405,202
2007,June,6,22,Jefferson,17,838,391,2,1037,493,15,574,359
2007,June,6,23,Lewis,1,724,330,0,0,0,1,630,281
2007,June,6,24,Livingston,7,568,252,1,1387,674,10,651,310
2007,June,6,25,Madison,13,528,228,2,580,255,3,184,94
2007,June,6,26,Monroe,665,728,337,527,859,405,231,669,420
2007,June,6,27,Montgomery,15,745,341,4,730,333,5,141,40
2007,June,6,28,Nassau,239,788,367,111,773,358,51,559,289
2007,June,6,66,New York City,7676,815,386,10082,776,352,4352,1002,674
2007,June,6,29,Niagara,99,614,269,46,780,370,37,456,231
2007,June,6,30,Oneida,119,703,323,70,762,359,77,1140,682
2007,June,6,31,Onondaga,155,797,365,95,913,427,54,890,463
2007,June,6,32,Ontario,37,692,313,10,792,365,13,576,294
2007,June,6,33,Orange,105,839,390,60,961,456,46,894,426
2007,June,6,34,Orleans,17,701,357,2,855,398,12,692,333
2007,June,6,35,Oswego,19,457,192,4,757,347,10,715,330
2007,June,6,36,Otsego,3,903,423,0,0,0,4,408,220
2007,June,6,37,Putnam,5,1280,665,1,1131,552,2,1568,924
2007,June,6,38,Rensselaer,87,633,284,15,534,396,25,960,493
2007,June,6,39,Rockland,60,739,336,27,877,412,60,1006,488
2007,June,6,41,Saratoga,5,753,347,0,0,0,6,258,187
2007,June,6,42,Schenectady,60,765,352,22,725,351,6,812,449
2007,June,6,43,Schoharie,1,558,243,0,0,0,2,146,76
2007,June,6,44,Schuyler,12,639,287,3,595,263,11,575,271
2007,June,6,45,Seneca,4,674,304,1,385,153,0,0,0
2007,June,6,46,Steuben,49,667,301,23,674,301,25,489,250
2007,June,6,40,St.Lawrence,39,585,258,8,461,193,34,403,196
2007,June,6,47,Suffolk,271,874,410,151,1024,480,74,816,396
2007,June,6,48,Sullivan,35,699,325,9,904,432,16,722,420
2007,June,6,49,Tioga,8,660,288,3,1074,515,2,666,303
2007,June,6,50,Tompkins,28,586,237,10,720,327,14,665,329
2007,June,6,51,Ulster,61,772,356,14,803,371,16,819,422
2007,June,6,52,Warren,3,647,291,0,0,0,1,867,404
2007,June,6,53,Washington,14,768,358,2,438,199,3,617,360
2007,June,6,54,Wayne,18,709,322,7,451,188,7,565,255
2007,June,6,55,Westchester,318,776,359,192,878,413,75,902,519
2007,June,6,56,Wyoming,11,496,216,1,687,310,6,808,410
2007,June,6,57,Yates,1,485,206,0,0,0,4,229,127
2007,May,5,1,Albany,120,755,349,61,837,392,28,762,378
2007,May,5,2,Allegany,24,590,264,7,594,262,24,498,227
2007,May,5,3,Broome,90,690,309,40,826,392,44,666,333
2007,May,5,4,Cattaraugus,19,735,404,9,668,329,11,450,222
2007,May,5,5,Cayuga,19,727,334,4,724,342,6,443,235
2007,May,5,6,Chautauqua,98,725,331,44,693,325,50,659,318
2007,May,5,7,Chemung,78,714,328,27,701,320,30,696,356
2007,May,5,8,Chenango,3,652,298,1,877,410,9,374,249
2007,May,5,9,Clinton,38,679,311,4,537,237,8,374,209
2007,May,5,10,Columbia,16,803,410,3,612,271,3,909,590
2007,May,5,11,Cortland,27,732,327,5,1001,427,16,541,248
2007,May,5,12,Delaware,3,502,216,0,0,0,2,782,406
2007,May,5,13,Dutchess,32,678,312,10,611,273,11,551,364
2007,May,5,14,Erie,485,724,333,327,805,375,153,774,401
2007,May,5,15,Essex,5,468,200,2,435,183,3,212,66
2007,May,5,16,Franklin,15,488,210,5,526,232,9,342,174
2007,May,5,17,Fulton,7,619,278,0,0,0,2,307,119
2007,May,5,18,Genesee,12,729,333,4,1029,496,3,458,242
2007,May,5,19,Greene,20,734,337,2,687,311,4,379,174
2007,May,5,20,Hamilton,0,0,0,0,0,0,0,0,0
2007,May,5,21,Herkimer,10,714,320,2,704,359,5,453,243
2007,May,5,22,Jefferson,12,549,254,3,802,375,14,586,348
2007,May,5,23,Lewis,2,404,166,0,0,0,1,1037,947
2007,May,5,24,Livingston,13,785,366,1,1560,764,6,453,265
2007,May,5,25,Madison,6,498,212,2,865,403,2,376,170
2007,May,5,26,Monroe,660,721,333,513,833,399,259,633,399
2007,May,5,27,Montgomery,18,582,257,6,826,477,5,456,215
2007,May,5,28,Nassau,240,767,359,123,782,368,43,625,334
2007,May,5,66,New York City,7536,795,382,8578,751,344,5651,907,551
2007,May,5,29,Niagara,90,638,282,43,782,375,35,538,284
2007,May,5,30,Oneida,139,694,319,66,765,356,85,1162,755
2007,May,5,31,Onondaga,167,803,371,100,875,414,55,885,447
2007,May,5,32,Ontario,43,677,308,12,834,388,12,549,288
2007,May,5,33,Orange,103,843,393,60,923,436,45,814,388
2007,May,5,34,Orleans,13,810,378,4,630,284,9,787,364
2007,May,5,35,Oswego,27,596,267,5,692,315,12,564,270
2007,May,5,36,Otsego,5,688,312,0,0,0,2,818,438
2007,May,5,37,Putnam,2,1517,819,0,0,0,1,2316,1171
2007,May,5,38,Rensselaer,78,625,280,14,523,376,27,858,402
2007,May,5,39,Rockland,55,718,319,29,862,405,62,1004,490
2007,May,5,41,Saratoga,4,745,348,0,0,0,5,379,301
2007,May,5,42,Schenectady,60,775,358,26,746,360,4,1087,535
2007,May,5,43,Schoharie,1,259,90,1,565,252,1,50,0
2007,May,5,44,Schuyler,6,696,319,2,741,339,11,463,229
2007,May,5,45,Seneca,6,611,272,3,997,474,0,0,0
2007,May,5,46,Steuben,46,582,259,23,564,246,30,442,231
2007,May,5,40,St.Lawrence,32,552,244,8,557,244,34,399,191
2007,May,5,47,Suffolk,260,893,436,160,1034,503,65,879,439
2007,May,5,48,Sullivan,29,743,350,7,1008,481,16,699,422
2007,May,5,49,Tioga,11,745,345,2,991,468,2,667,395
2007,May,5,50,Tompkins,19,618,241,10,689,313,13,660,337
2007,May,5,51,Ulster,59,790,368,12,858,401,15,865,439
2007,May,5,52,Warren,3,1131,552,0,0,0,0,0,0
2007,May,5,53,Washington,17,566,255,2,582,279,7,499,235
2007,May,5,54,Wayne,21,657,297,4,362,143,9,350,175
2007,May,5,55,Westchester,306,791,374,205,856,406,75,684,379
2007,May,5,56,Wyoming,10,607,274,1,687,316,5,752,392
2007,May,5,57,Yates,0,0,0,0,0,0,2,265,91
2007,April,4,1,Albany,120,755,349,61,837,392,28,762,378
2007,April,4,2,Allegany,24,590,264,7,594,262,24,498,227
2007,April,4,3,Broome,90,690,309,40,826,392,44,666,333
2007,April,4,4,Cattaraugus,19,735,404,9,668,329,11,450,222
2007,April,4,5,Cayuga,19,727,334,4,724,342,6,443,235
2007,April,4,6,Chautauqua,98,725,331,44,693,325,50,659,318
2007,April,4,7,Chemung,78,714,328,27,701,320,30,696,356
2007,April,4,8,Chenango,3,652,298,1,877,410,9,374,249
2007,April,4,9,Clinton,38,679,311,4,537,237,8,374,209
2007,April,4,10,Columbia,16,803,410,3,612,271,3,909,590
2007,April,4,11,Cortland,27,732,327,5,1001,427,16,541,248
2007,April,4,12,Delaware,3,502,216,0,0,0,2,782,406
2007,April,4,13,Dutchess,32,678,312,10,611,273,11,551,364
2007,April,4,14,Erie,485,724,333,327,805,375,153,774,401
2007,April,4,15,Essex,5,468,200,2,435,183,3,212,66
2007,April,4,16,Franklin,15,488,210,5,526,232,9,342,174
2007,April,4,17,Fulton,7,619,278,0,0,0,2,307,119
2007,April,4,18,Genesee,12,729,333,4,1029,496,3,458,242
2007,April,4,19,Greene,20,734,337,2,687,311,4,379,174
2007,April,4,20,Hamilton,0,0,0,0,0,0,0,0,0
2007,April,4,21,Herkimer,10,714,320,2,704,359,5,453,243
2007,April,4,22,Jefferson,12,549,254,3,802,375,14,586,348
2007,April,4,23,Lewis,2,404,166,0,0,0,1,1037,947
2007,April,4,24,Livingston,13,785,366,1,1560,764,6,453,265
2007,April,4,25,Madison,6,498,212,2,865,403,2,376,170
2007,April,4,26,Monroe,660,721,333,513,833,399,259,633,399
2007,April,4,27,Montgomery,18,582,257,6,826,477,5,456,215
2007,April,4,28,Nassau,240,767,359,123,782,368,43,625,334
2007,April,4,66,New York City,7536,795,382,8578,751,344,5651,907,551
2007,April,4,29,Niagara,90,638,282,43,782,375,35,538,284
2007,April,4,30,Oneida,139,694,319,66,765,356,85,1162,755
2007,April,4,31,Onondaga,167,803,371,100,875,414,55,885,447
2007,April,4,32,Ontario,43,677,308,12,834,388,12,549,288
2007,April,4,33,Orange,103,843,393,60,923,436,45,814,388
2007,April,4,34,Orleans,13,810,378,4,630,284,9,787,364
2007,April,4,35,Oswego,27,596,267,5,692,315,12,564,270
2007,April,4,36,Otsego,5,688,312,0,0,0,2,818,438
2007,April,4,37,Putnam,2,1517,819,0,0,0,1,2316,1171
2007,April,4,38,Rensselaer,78,625,280,14,523,376,27,858,402
2007,April,4,39,Rockland,55,718,319,29,862,405,62,1004,490
2007,April,4,41,Saratoga,4,745,348,0,0,0,5,379,301
2007,April,4,42,Schenectady,60,775,358,26,746,360,4,1087,535
2007,April,4,43,Schoharie,1,259,90,1,565,252,1,50,0
2007,April,4,44,Schuyler,6,696,319,2,741,339,11,463,229
2007,April,4,45,Seneca,6,611,272,3,997,474,0,0,0
2007,April,4,46,Steuben,46,582,259,23,564,246,30,442,231
2007,April,4,40,St.Lawrence,32,552,244,8,557,244,34,399,191
2007,April,4,47,Suffolk,260,893,436,160,1034,503,65,879,439
2007,April,4,48,Sullivan,29,743,350,7,1008,481,16,699,422
2007,April,4,49,Tioga,11,745,345,2,991,468,2,667,395
2007,April,4,50,Tompkins,19,618,241,10,689,313,13,660,337
2007,April,4,51,Ulster,59,790,368,12,858,401,15,865,439
2007,April,4,52,Warren,3,1131,552,0,0,0,0,0,0
2007,April,4,53,Washington,17,566,255,2,582,279,7,499,235
2007,April,4,54,Wayne,21,657,297,4,362,143,9,350,175
2007,April,4,55,Westchester,306,791,374,205,856,406,75,684,379
2007,April,4,56,Wyoming,10,607,274,1,687,316,5,752,392
2007,April,4,57,Yates,0,0,0,0,0,0,2,265,91
2007,March,3,1,Albany,114,718,333,56,806,379,34,762,400
2007,March,3,2,Allegany,26,672,310,6,638,291,28,602,285
2007,March,3,3,Broome,83,669,306,42,778,378,45,621,306
2007,March,3,4,Cattaraugus,27,609,275,8,745,347,7,361,155
2007,March,3,5,Cayuga,20,766,358,4,736,350,7,380,198
2007,March,3,6,Chautauqua,94,676,310,43,662,312,48,640,322
2007,March,3,7,Chemung,84,730,339,22,658,301,35,656,334
2007,March,3,8,Chenango,2,612,276,2,625,284,7,301,167
2007,March,3,9,Clinton,37,630,288,4,753,352,13,627,368
2007,March,3,10,Columbia,16,720,334,3,717,332,4,901,776
2007,March,3,11,Cortland,29,689,317,6,967,422,15,524,251
2007,March,3,12,Delaware,3,200,58,0,0,0,3,570,281
2007,March,3,13,Dutchess,43,648,296,12,699,323,15,666,439
2007,March,3,14,Erie,499,709,332,317,785,369,149,743,377
2007,March,3,15,Essex,7,505,222,1,310,117,4,422,208
2007,March,3,16,Franklin,22,512,225,4,401,167,10,687,333
2007,March,3,17,Fulton,7,617,279,0,0,0,2,877,417
2007,March,3,18,Genesee,13,696,321,4,1054,511,2,222,145
2007,March,3,19,Greene,22,813,383,1,1715,861,5,484,228
2007,March,3,20,Hamilton,0,0,0,0,0,0,1,200,200
2007,March,3,21,Herkimer,11,589,259,1,1177,576,5,589,382
2007,March,3,22,Jefferson,12,674,315,4,779,365,13,516,271
2007,March,3,23,Lewis,2,393,161,0,0,0,2,443,353
2007,March,3,24,Livingston,12,783,367,2,601,271,6,559,322
2007,March,3,25,Madison,7,584,262,3,690,318,2,350,158
2007,March,3,26,Monroe,672,729,341,499,837,406,231,614,381
2007,March,3,27,Montgomery,17,599,270,6,635,289,7,233,121
2007,March,3,28,Nassau,241,797,380,120,775,364,41,626,334
2007,March,3,66,New York City,7566,788,377,8722,749,342,5652,897,537
2007,March,3,29,Niagara,85,639,287,46,748,352,33,484,240
2007,March,3,30,Oneida,142,670,321,62,769,360,53,912,534
2007,March,3,31,Onondaga,165,782,367,89,868,412,51,822,429
2007,March,3,32,Ontario,44,658,301,14,766,358,16,612,283
2007,March,3,33,Orange,97,831,392,66,887,422,46,841,410
2007,March,3,34,Orleans,13,780,366,4,617,280,8,765,363
2007,March,3,35,Oswego,26,595,268,4,692,319,12,411,187
2007,March,3,36,Otsego,5,547,242,0,0,0,4,715,390
2007,March,3,37,Putnam,1,1560,862,0,0,0,0,0,0
2007,March,3,38,Rensselaer,78,649,300,13,561,427,24,863,410
2007,March,3,39,Rockland,48,784,356,27,915,437,61,1004,501
2007,March,3,41,Saratoga,4,478,214,0,0,0,4,469,386
2007,March,3,42,Schenectady,67,794,373,25,788,371,6,896,450
2007,March,3,43,Schoharie,1,259,90,1,565,252,1,50,0
2007,March,3,44,Schuyler,5,551,244,2,815,384,10,465,222
2007,March,3,45,Seneca,7,722,335,1,921,440,0,0,0
2007,March,3,46,Steuben,47,587,265,26,600,270,30,412,224
2007,March,3,40,St.Lawrence,30,560,250,9,495,215,29,382,173
2007,March,3,47,Suffolk,262,898,444,159,1057,520,59,853,429
2007,March,3,48,Sullivan,28,716,331,8,981,472,12,535,254
2007,March,3,49,Tioga,18,773,362,3,1041,504,1,217,67
2007,March,3,50,Tompkins,19,621,250,11,728,338,17,590,326
2007,March,3,51,Ulster,54,780,370,12,783,367,11,713,368
2007,March,3,52,Warren,1,2513,1284,0,0,0,2,275,185
2007,March,3,53,Washington,14,519,232,2,582,279,11,607,330
2007,March,3,54,Wayne,14,576,258,5,405,168,7,474,229
2007,March,3,55,Westchester,314,791,377,216,879,421,66,786,444
2007,March,3,56,Wyoming,11,564,254,1,764,357,6,728,368
2007,March,3,57,Yates,3,900,429,0,0,0,0,0,0
2007,February,2,1,Albany,126,725,336,59,797,375,30,768,396
2007,February,2,2,Allegany,24,693,320,7,710,329,26,647,306
2007,February,2,3,Broome,96,676,301,43,792,385,38,619,297
2007,February,2,4,Cattaraugus,28,640,314,6,705,326,6,316,155
2007,February,2,5,Cayuga,25,800,376,5,806,386,5,232,142
2007,February,2,6,Chautauqua,92,675,309,41,675,325,48,653,322
2007,February,2,7,Chemung,91,714,331,21,699,323,30,561,277
2007,February,2,8,Chenango,3,274,98,3,466,199,9,239,122
2007,February,2,9,Clinton,29,690,319,3,883,420,10,635,314
2007,February,2,10,Columbia,12,706,326,2,766,359,4,647,437
2007,February,2,11,Cortland,24,698,322,7,778,328,16,579,279
2007,February,2,12,Delaware,5,320,122,0,0,0,3,702,351
2007,February,2,13,Dutchess,47,642,292,15,622,282,10,469,235
2007,February,2,14,Erie,539,705,327,313,786,369,146,694,349
2007,February,2,15,Essex,8,546,243,1,390,159,4,381,168
2007,February,2,16,Franklin,22,541,239,3,392,160,11,724,346
2007,February,2,17,Fulton,8,720,334,0,0,0,4,936,489
2007,February,2,18,Genesee,16,652,306,4,1006,486,1,65,0
2007,February,2,19,Greene,20,854,405,3,1096,533,7,508,256
2007,February,2,20,Hamilton,0,0,0,0,0,0,1,200,200
2007,February,2,21,Herkimer,10,591,259,1,1177,576,6,544,304
2007,February,2,22,Jefferson,9,633,291,4,779,365,15,510,239
2007,February,2,23,Lewis,5,529,233,0,0,0,1,130,40
2007,February,2,24,Livingston,16,811,382,4,581,260,5,468,289
2007,February,2,25,Madison,9,486,210,2,690,318,2,225,135
2007,February,2,26,Monroe,695,726,339,493,834,402,212,562,319
2007,February,2,27,Montgomery,15,603,272,6,567,253,8,605,308
2007,February,2,28,Nassau,240,806,382,130,815,385,47,741,408
2007,February,2,66,New York City,7681,792,378,8804,746,339,5678,890,530
2007,February,2,29,Niagara,97,669,305,48,738,346,36,529,265
2007,February,2,30,Oneida,146,648,305,58,795,385,53,939,534
2007,February,2,31,Onondaga,171,756,353,96,919,439,54,832,419
2007,February,2,32,Ontario,46,634,289,12,897,428,23,593,284
2007,February,2,33,Orange,110,809,380,69,888,423,41,865,417
2007,February,2,34,Orleans,15,774,363,4,572,256,7,759,360
2007,February,2,35,Oswego,26,585,263,2,361,144,14,487,218
2007,February,2,36,Otsego,6,783,367,0,0,0,3,566,330
2007,February,2,37,Putnam,1,1647,949,0,0,0,0,0,0
2007,February,2,38,Rensselaer,77,660,305,8,547,412,22,987,480
2007,February,2,39,Rockland,58,799,360,29,887,422,64,954,475
2007,February,2,41,Saratoga,2,595,274,0,0,0,2,257,183
2007,February,2,42,Schenectady,65,790,371,25,816,392,6,827,414
2007,February,2,43,Schoharie,1,259,90,1,565,252,2,997,467
2007,February,2,44,Schuyler,7,551,244,3,755,418,9,470,227
2007,February,2,45,Seneca,8,651,361,0,0,0,0,0,0
2007,February,2,46,Steuben,50,653,300,24,666,300,25,484,269
2007,February,2,40,St.Lawrence,38,607,275,13,568,253,34,390,192
2007,February,2,47,Suffolk,268,916,457,159,1035,515,60,850,439
2007,February,2,48,Sullivan,32,740,343,8,803,378,11,487,234
2007,February,2,49,Tioga,15,752,351,3,807,380,1,1105,1015
2007,February,2,50,Tompkins,18,663,265,10,719,334,19,607,306
2007,February,2,51,Ulster,57,740,349,11,777,364,13,733,347
2007,February,2,52,Warren,2,1531,763,0,0,0,2,533,301
2007,February,2,53,Washington,12,580,263,2,582,279,5,777,395
2007,February,2,54,Wayne,14,604,273,5,405,168,8,399,178
2007,February,2,55,Westchester,338,784,374,235,853,409,51,692,399
2007,February,2,56,Wyoming,13,601,273,1,764,357,7,529,258
2007,February,2,57,Yates,6,575,257,0,0,0,1,675,310
2007,January,1,1,Albany,150,736,342,59,776,364,23,857,452
2007,January,1,2,Allegany,27,705,327,7,713,330,22,652,323
2007,January,1,3,Broome,112,660,294,38,817,393,44,674,331
2007,January,1,4,Cattaraugus,26,655,299,6,695,321,8,279,120
2007,January,1,5,Cayuga,27,759,355,5,806,386,4,248,158
2007,January,1,6,Chautauqua,94,717,331,42,668,313,44,564,277
2007,January,1,7,Chemung,83,711,325,24,705,322,32,497,241
2007,January,1,8,Chenango,4,349,137,4,471,202,7,218,116
2007,January,1,9,Clinton,33,718,333,6,745,347,10,710,386
2007,January,1,10,Columbia,12,813,383,3,824,389,5,683,497
2007,January,1,11,Cortland,21,703,325,6,637,247,16,676,307
2007,January,1,12,Delaware,6,374,151,0,0,0,3,148,73
2007,January,1,13,Dutchess,42,746,354,14,614,278,8,554,401
2007,January,1,14,Erie,571,708,329,320,772,362,152,695,356
2007,January,1,15,Essex,9,687,318,1,390,159,3,409,166
2007,January,1,16,Franklin,21,593,266,3,428,179,14,684,324
2007,January,1,17,Fulton,12,809,381,0,0,0,1,797,375
2007,January,1,18,Genesee,17,648,296,4,1100,535,1,65,0
2007,January,1,19,Greene,17,898,429,4,1018,492,6,556,289
2007,January,1,20,Hamilton,1,433,182,0,0,0,1,200,200
2007,January,1,21,Herkimer,12,483,205,1,1177,576,4,226,121
2007,January,1,22,Jefferson,10,789,373,5,783,367,14,444,221
2007,January,1,23,Lewis,4,363,145,0,0,0,3,707,333
2007,January,1,24,Livingston,20,692,319,6,508,222,4,439,300
2007,January,1,25,Madison,9,563,250,2,355,141,3,345,177
2007,January,1,26,Monroe,699,731,341,509,837,405,227,560,313
2007,January,1,27,Montgomery,14,598,269,6,567,253,8,752,364
2007,January,1,28,Nassau,255,829,401,128,806,380,53,663,348
2007,January,1,66,New York City,8042,780,364,8846,743,334,5719,883,518
2007,January,1,29,Niagara,112,645,292,50,729,344,31,524,256
2007,January,1,30,Oneida,155,678,315,59,768,370,41,991,530
2007,January,1,31,Onondaga,195,764,357,106,892,428,43,915,484
2007,January,1,32,Ontario,40,655,299,13,862,409,23,502,259
